,date,basinName,damName,activeVolume,id,damId
300,2025-11-05 00:00:00+03:00,Ceyhan,SARIGÜZEL HES,3.72,96989720,76
301,2025-11-05 00:00:00+03:00,Doğu Karadeniz,KÜRTÜN,18.95,96989684,77
302,2025-11-05 00:00:00+03:00,Doğu Karadeniz,TORUL,1.14,96989697,78
303,2025-11-05 00:00:00+03:00,Doğu Karadeniz,TOPÇAM-ORDU,31.89,96989712,80
304,2025-11-05 00:00:00+03:00,Van Gölü,SARIMEHMET,24.67,96989705,83
305,2025-11-05 00:00:00+03:00,Van Gölü,ZERNEK,32.22,96989685,84
306,2025-11-05 00:00:00+03:00,Doğu Akdeniz,YALNIZARDIÇ,2.71,96989729,101
307,2025-11-05 00:00:00+03:00,Yeşilırmak,ÇEKEREK,104.68,96989734,301
308,2025-11-05 00:00:00+03:00,Sakarya,KARGI BARAJI VE HES,6.72,96989733,401
309,2025-11-05 00:00:00+03:00,Asi,BÜYÜK KARAÇAY,0.13,96989737,601
310,2025-11-05 00:00:00+03:00,Batı Karadeniz,KİRAZLIKÖPRÜ,0.82,96989732,801
311,2025-11-05 00:00:00+03:00,Antalya,MANAVGAT,50.51,96989706,20
312,2025-11-05 00:00:00+03:00,Sakarya,GÜRSÖĞÜT-1 BARAJI,18.87,96989736,702
313,2025-11-05 00:00:00+03:00,Doğu Karadeniz,ALADEREÇAM,2.22,96989724,705
314,2025-11-05 00:00:00+03:00,Marmara,YENİCE-GÖNEN,5.94,96989687,1
315,2025-11-05 00:00:00+03:00,Susurluk,ÇAYGÖREN,16.86,96989703,2
316,2025-11-05 00:00:00+03:00,Susurluk,MANYAS,58.15,96989721,3
317,2025-11-05 00:00:00+03:00,Susurluk,ÇINARCIK,138.96,96989692,4
318,2025-11-05 00:00:00+03:00,Susurluk,DEVECİKONAĞI,1.49,96989714,5
319,2025-11-05 00:00:00+03:00,Kuzey Ege,BAYRAMİÇ,0.0,96989723,6
320,2025-11-05 00:00:00+03:00,Büyük Menderes,ÇAPALI DİNAR KARAKUYU,3.55,96989728,10
321,2025-11-05 00:00:00+03:00,Büyük Menderes,CİNDERE,26.52,96989698,11
322,2025-11-05 00:00:00+03:00,Antalya,KARACAÖREN II,3.74,96989690,18
323,2025-11-05 00:00:00+03:00,Antalya,SORGUN,2.66,96989726,23
324,2025-11-05 00:00:00+03:00,Sakarya,YENİCE,0.0,96989694,25
325,2025-11-05 00:00:00+03:00,Sakarya,SARIYAR,474.29,96989689,26
326,2025-11-05 00:00:00+03:00,Batı Karadeniz,HASANLAR,13.86,96989686,28
327,2025-11-05 00:00:00+03:00,Batı Karadeniz,KÖPRÜBAŞI,35.66,96989710,29
328,2025-11-05 00:00:00+03:00,Yeşilırmak,KILIÇKAYA,502.7,96989683,31
329,2025-11-05 00:00:00+03:00,Yeşilırmak,H.UĞURLU,303.93,96989678,32
330,2025-11-05 00:00:00+03:00,Yeşilırmak,ALMUS,191.61,96989674,35
331,2025-11-05 00:00:00+03:00,Yeşilırmak,TEPEKIŞLA,11.17,96989740,38
332,2025-11-05 00:00:00+03:00,Kızılırmak,ALTINKAYA,929.07,96989676,41
333,2025-11-05 00:00:00+03:00,Kızılırmak,DERBENT,43.5,96989673,42
334,2025-11-05 00:00:00+03:00,Kızılırmak,KESİKKÖPRÜ,52.92,96989699,44
335,2025-11-05 00:00:00+03:00,Kızılırmak,KAPULUKAYA,75.45,96989682,45
336,2025-11-05 00:00:00+03:00,Kızılırmak,OBRUK,101.42,96989731,47
337,2025-11-05 00:00:00+03:00,Kızılırmak,ÇERMİKLER,4.24,96989722,50
338,2025-11-05 00:00:00+03:00,Doğu Akdeniz,BERDAN,40.49,96989672,53
339,2025-11-05 00:00:00+03:00,Doğu Akdeniz,GÖKÇELER,3.05,96989738,1001
340,2025-11-05 00:00:00+03:00,Seyhan,KARAKUZ,1.54,96989739,1002
341,2025-11-05 00:00:00+03:00,Doğu Akdeniz,PAMUKLUK,142.11,96989741,1101
342,2025-11-05 00:00:00+03:00,Van Gölü,MORGEDİK,52.07,96989742,1201
343,2025-11-05 00:00:00+03:00,Sakarya,GÜRSÖĞÜT-2,1.03,96989735,1701
344,2025-11-05 00:00:00+03:00,Antalya,OYMAPINAR,17.15,96989693,19
345,2025-11-05 00:00:00+03:00,Sakarya,GÖKÇEKAYA,62.53,96989677,24
346,2025-11-05 00:00:00+03:00,Sakarya,BOĞAZKÖY,0.32,96989719,27
347,2025-11-05 00:00:00+03:00,Yeşilırmak,ATAKÖY,1.03,96989701,30
348,2025-11-05 00:00:00+03:00,Yeşilırmak,ÇAMLIGÖZE,17.11,96989680,33
349,2025-11-05 00:00:00+03:00,Yeşilırmak,GÖLOVA,8.5,96989711,36
350,2025-11-05 00:00:00+03:00,Kızılırmak,BOYABAT,570.0,96989708,49
351,2025-11-05 00:00:00+03:00,Kızılırmak,GÜLDÜRCEK,4.48,96989696,51
352,2025-11-05 00:00:00+03:00,Ceyhan,ADATEPE,117.23,96989730,201
353,2025-11-05 00:00:00+03:00,Doğu Karadeniz,YAŞMAKLI,5.6,96989713,703
354,2025-11-05 00:00:00+03:00,Doğu Akdeniz,GEZENDE,28.26,96989679,52
