,date,basinName,damName,energyGeneration,damId
328,2025-11-05 00:00:00+03:00,Yeşilırmak,KILIÇKAYA,91.73,31
329,2025-11-05 00:00:00+03:00,Yeşilırmak,H.UĞURLU,77.63,32
330,2025-11-05 00:00:00+03:00,Yeşilırmak,ALMUS,22.83,35
331,2025-11-05 00:00:00+03:00,Yeşilırmak,TEPEKIŞLA,1.13,38
332,2025-11-05 00:00:00+03:00,Kızılırmak,ALTINKAYA,255.87,41
333,2025-11-05 00:00:00+03:00,Kızılırmak,DERBENT,2.47,42
334,2025-11-05 00:00:00+03:00,Kızılırmak,KESİKKÖPRÜ,4.88,44
335,2025-11-05 00:00:00+03:00,Kızılırmak,KAPULUKAYA,7.23,45
336,2025-11-05 00:00:00+03:00,Kızılırmak,OBRUK,15.99,47
337,2025-11-05 00:00:00+03:00,Kızılırmak,ÇERMİKLER,0.28,50
338,2025-11-05 00:00:00+03:00,Doğu Akdeniz,BERDAN,2.37,53
339,2025-11-05 00:00:00+03:00,Doğu Akdeniz,GÖKÇELER,0.43,1001
340,2025-11-05 00:00:00+03:00,Seyhan,KARAKUZ,2.26,1002
341,2025-11-05 00:00:00+03:00,Doğu Akdeniz,PAMUKLUK,33.35,1101
342,2025-11-05 00:00:00+03:00,Van Gölü,MORGEDİK,6.27,1201
343,2025-11-05 00:00:00+03:00,Sakarya,GÜRSÖĞÜT-2,0.07,1701
344,2025-11-05 00:00:00+03:00,Antalya,OYMAPINAR,6.0,19
345,2025-11-05 00:00:00+03:00,Sakarya,GÖKÇEKAYA,16.69,24
346,2025-11-05 00:00:00+03:00,Sakarya,BOĞAZKÖY,0.01,27
347,2025-11-05 00:00:00+03:00,Yeşilırmak,ATAKÖY,0.04,30
348,2025-11-05 00:00:00+03:00,Yeşilırmak,ÇAMLIGÖZE,1.09,33
349,2025-11-05 00:00:00+03:00,Yeşilırmak,GÖLOVA,0.21,36
350,2025-11-05 00:00:00+03:00,Kızılırmak,BOYABAT,183.87,49
351,2025-11-05 00:00:00+03:00,Kızılırmak,GÜLDÜRCEK,0.7,51
352,2025-11-05 00:00:00+03:00,Ceyhan,ADATEPE,19.02,201
353,2025-11-05 00:00:00+03:00,Doğu Karadeniz,YAŞMAKLI,16.77,703
354,2025-11-05 00:00:00+03:00,Doğu Akdeniz,GEZENDE,12.67,52
