,date,basinName,damName,activeVolume,id,damId
262,2025-11-18 00:00:00+03:00,Sakarya,GÜRSÖĞÜT-1 BARAJI,19.19,96983082,702
263,2025-11-18 00:00:00+03:00,Doğu Karadeniz,ALADEREÇAM,2.93,96983069,705
264,2025-11-18 00:00:00+03:00,Marmara,YENİCE-GÖNEN,8.06,96983028,1
265,2025-11-18 00:00:00+03:00,Susurluk,ÇAYGÖREN,18.85,96983048,2
266,2025-11-18 00:00:00+03:00,Susurluk,MANYAS,59.23,96983065,3
267,2025-11-18 00:00:00+03:00,Susurluk,ÇINARCIK,117.31,96983033,4
268,2025-11-18 00:00:00+03:00,Susurluk,DEVECİKONAĞI,0.86,96983059,5
269,2025-11-18 00:00:00+03:00,Kuzey Ege,BAYRAMİÇ,0.0,96983068,6
270,2025-11-18 00:00:00+03:00,Büyük Menderes,ÇAPALI DİNAR KARAKUYU,3.7,96983073,10
271,2025-11-18 00:00:00+03:00,Büyük Menderes,CİNDERE,27.35,96983042,11
272,2025-11-18 00:00:00+03:00,Antalya,KARACAÖREN II,3.63,96983032,18
273,2025-11-18 00:00:00+03:00,Antalya,SORGUN,2.22,96983071,23
274,2025-11-18 00:00:00+03:00,Sakarya,YENİCE,0.59,96983036,25
275,2025-11-18 00:00:00+03:00,Sakarya,SARIYAR,481.25,96983030,26
276,2025-11-18 00:00:00+03:00,Batı Karadeniz,HASANLAR,13.99,96983027,28
277,2025-11-18 00:00:00+03:00,Batı Karadeniz,KÖPRÜBAŞI,39.19,96983055,29
278,2025-11-18 00:00:00+03:00,Yeşilırmak,KILIÇKAYA,475.4,96983024,31
279,2025-11-18 00:00:00+03:00,Yeşilırmak,H.UĞURLU,305.71,96983020,32
280,2025-11-18 00:00:00+03:00,Yeşilırmak,ALMUS,193.56,96983015,35
281,2025-11-18 00:00:00+03:00,Yeşilırmak,TEPEKIŞLA,8.77,96983086,38
282,2025-11-18 00:00:00+03:00,Kızılırmak,ALTINKAYA,877.83,96983017,41
283,2025-11-18 00:00:00+03:00,Kızılırmak,DERBENT,33.45,96983014,42
284,2025-11-18 00:00:00+03:00,Kızılırmak,KESİKKÖPRÜ,55.06,96983043,44
285,2025-11-18 00:00:00+03:00,Kızılırmak,KAPULUKAYA,72.94,96983023,45
286,2025-11-18 00:00:00+03:00,Kızılırmak,OBRUK,101.42,96983077,47
287,2025-11-18 00:00:00+03:00,Kızılırmak,BAYRAMHACILI HES,58.18,96983045,48
288,2025-11-18 00:00:00+03:00,Kızılırmak,ÇERMİKLER,6.06,96983067,50
289,2025-11-18 00:00:00+03:00,Doğu Akdeniz,BERDAN,40.25,96983013,53
290,2025-11-18 00:00:00+03:00,Doğu Akdeniz,GÖKÇELER,2.2,96983084,1001
291,2025-11-18 00:00:00+03:00,Seyhan,KARAKUZ,1.56,96983085,1002
292,2025-11-18 00:00:00+03:00,Doğu Akdeniz,PAMUKLUK,138.54,96983087,1101
293,2025-11-18 00:00:00+03:00,Van Gölü,MORGEDİK,51.39,96983088,1201
294,2025-11-18 00:00:00+03:00,Sakarya,GÜRSÖĞÜT-2,1.34,96983081,1701
295,2025-11-18 00:00:00+03:00,Antalya,OYMAPINAR,15.66,96983035,19
296,2025-11-18 00:00:00+03:00,Sakarya,GÖKÇEKAYA,68.11,96983018,24
297,2025-11-18 00:00:00+03:00,Yeşilırmak,ATAKÖY,1.06,96983046,30
