Date,USD_TRY,EUR_TRY,GBP_TRY,XAU_TRY,FX_basket,USD_TRY_mom7d,USD_TRY_mom30d,EUR_TRY_mom7d,EUR_TRY_mom30d,XAU_TRY_mom7d,XAU_TRY_mom30d,FX_basket_mom7d,FX_basket_mom30d,FX_volatility,date
2020-01-01,5.94,6.6621,7.8013,,6.30105,0.32659932659930835,0.5319865319865169,0.010507197430231763,-1.259362663424446,,,0.15949722665269395,-0.41501019671325023,0.0433869445443743,2020-01-01
2020-01-02,5.94,6.6621,7.8013,,6.30105,0.32659932659930835,0.5319865319865169,0.010507197430231763,-1.259362663424446,,,0.15949722665269395,-0.41501019671325023,0.0433869445443743,2020-01-02
2020-01-03,5.9478,6.663,7.8464,,6.305400000000001,0.32659932659930835,0.5319865319865169,0.010507197430231763,-1.259362663424446,,,0.15949722665269395,-0.41501019671325023,0.0433869445443743,2020-01-03
2020-01-04,5.9478,6.663,7.8464,,6.305400000000001,0.32659932659930835,0.5319865319865169,0.010507197430231763,-1.259362663424446,,,0.15949722665269395,-0.41501019671325023,0.0433869445443743,2020-01-04
2020-01-05,5.9478,6.663,7.8464,,6.305400000000001,0.32659932659930835,0.5319865319865169,0.010507197430231763,-1.259362663424446,,,0.15949722665269395,-0.41501019671325023,0.0433869445443743,2020-01-05
2020-01-06,5.9627,6.6464,7.79,,6.30455,0.32659932659930835,0.5319865319865169,0.010507197430231763,-1.259362663424446,,,0.15949722665269395,-0.41501019671325023,0.0433869445443743,2020-01-06
2020-01-07,5.9658,6.6718,7.8134,,6.3187999999999995,0.32659932659930835,0.5319865319865169,0.010507197430231763,-1.259362663424446,,,0.15949722665269395,-0.41501019671325023,0.0433869445443743,2020-01-07
2020-01-08,5.9594,6.6628,7.8303,,6.3111,0.32659932659930835,0.5319865319865169,0.010507197430231763,-1.259362663424446,,,0.15949722665269395,-0.41501019671325023,0.0433869445443743,2020-01-08
2020-01-09,5.9571,6.6355,7.8106,,6.2963000000000005,0.2878787878787703,0.5319865319865169,-0.39927350234909564,-1.259362663424446,,,-0.07538426135326182,-0.41501019671325023,0.0433869445443743,2020-01-09
2020-01-10,5.881,6.5336,7.6719,,6.2073,-1.1231043411009112,0.5319865319865169,-1.9420681374756166,-1.259362663424446,,,-1.5558093063088863,-0.41501019671325023,0.0433869445443743,2020-01-10
